field,T,E,C,X,M
-0.5368045268249428,0.2,-0.46319547317505466,5.551115123125783e-12,0.0,1.0
-0.3273801200265325,0.20050777042621942,-0.5575399599911557,-1.6790026958199893e-12,0.0,0.3333333333333333
-0.6318055125866101,0.20101554085243883,-0.3681944874133953,-4.418114884818059e-12,0.0,1.0
-0.9661511499928775,0.20152331127865827,-0.03384885000712206,2.1699183227891733e-14,0.0,1.0
-0.34897141482063787,0.20203108170487769,-0.6510285851793541,9.530988577440221e-12,0.0,1.0
0.7176861327331227,0.2025388521310971,-0.28231386726687335,1.1150407959368825e-12,0.0,-1.0
-0.8816843177460008,0.2030466225573165,-0.11831568225400106,-2.9621795212180996e-13,0.0,1.0
0.6379083625495197,0.20355439298353595,-0.36209163745048645,-3.8798758823913926e-12,0.0,-1.0
0.06864259151747076,0.20406216340975536,-0.9313574084825423,-1.6551485002304646e-11,0.0,-1.0
-0.040441317443156155,0.20456993383597477,-0.9595586825568415,1.0017482814104183e-11,0.0,1.0
0.6957695483709984,0.20507770426219418,-0.30423045162899826,2.9988287581780186e-12,0.0,-1.0
0.8640602691668823,0.20558547468841362,-0.13593973083311592,1.628609880483464e-13,0.0,-1.0
0.7197668348316099,0.20609324511463303,-0.2802331651683857,2.3315652232305855e-12,0.0,-1.0
0.8572302456050848,0.20660101554085245,-0.14276975439491632,-4.2396785542100386e-13,0.0,-1.0
0.7461853198917763,0.20710878596707186,-0.2538146801082264,-1.8014508751325133e-12,0.0,-1.0
-0.35701765524074125,0.2076165563932913,-0.6429823447592526,7.1293896088471954e-12,0.0,1.0
-0.6714689238578807,0.2081243268195107,-0.32853107614211496,2.470822636410543e-12,0.0,1.0
-0.15640078459949314,0.20863209724573012,-0.8435992154004973,9.304709355454016e-12,0.0,1.0
-0.4845912537177811,0.20913986767194953,-0.5154087462822114,8.163052922160413e-12,0.0,1.0
0.6595335725126876,0.20964763809816897,-0.34046642748731953,-2.6472293211347953e-12,0.0,-1.0
0.535048421493787,0.21015540852438838,-0.4649515785062124,-6.636407016931338e-13,0.0,-1.0
-0.8104937621459318,0.2106631789506078,-0.39650207928469644,-1.5210256647335728e-12,0.0,0.3333333333333333
-0.9150347086032049,0.2111709493768272,-0.08496529139679546,-1.2448352831756588e-15,0.0,1.0
0.34058603334684334,0.21167871980304664,-0.6594139666531511,1.0822770741178335e-11,0.0,-1.0
-0.9432832911219707,0.21218649022926606,-0.05671670887802811,6.534624629648115e-14,0.0,1.0
0.911100539832359,0.21269426065548547,-0.08889946016764252,-8.098649946814535e-14,0.0,-1.0
0.2670853039177351,0.21320203108170488,-0.7329146960822606,-1.641333476610013e-12,0.0,-1.0
0.7621799051173311,0.21370980150792432,-0.2378200948826659,4.2783273974622745e-13,0.0,-1.0
